node1,node2,edge
122,2402,0.0
153,42,0.0
377,70,0.0
122,689,0.0
153,2252,0.0
154,1275,0.0
377,2078,0.0
122,1186,0.0
133,677,0.0
156,1063,0.0
154,1237,0.0
155,1324,0.0
122,3077,0.0
154,1445,0.0
155,2693,0.0
153,3086,0.0
155,143,0.0
155,2871,0.0
154,1139,0.0
377,2113,0.0
122,3068,0.0
122,2714,0.0
133,3268,0.0
122,1619,0.0
133,2369,0.0
153,3118,0.0
154,2663,0.0
377,2507,0.0
153,1911,0.0
155,1562,0.0
152,736,0.0
151,922,0.0
153,2456,0.0
152,1184,0.0
154,3335,0.0
152,2595,0.0
155,479,0.0
152,1914,0.0
154,1363,0.0
122,3357,0.0
156,1349,0.0
151,615,0.0
122,2933,0.0
133,260,0.0
151,232,0.0
154,1824,0.0
152,2142,0.0
156,1346,0.0
155,3009,0.0
153,3085,0.0
377,1742,0.0
154,1234,0.0
156,2288,0.0
152,2022,0.0
152,342,0.0
122,1673,0.0
377,2244,0.0
152,1347,0.0
156,2881,0.0
154,193,0.0
151,44,0.0
153,1036,0.0
122,1464,0.0
133,1184,0.0
155,1872,0.0
122,2629,0.0
377,2452,0.0
133,1037,0.0
151,3184,0.0
133,1683,0.0
155,2277,0.0
133,3401,0.0
133,2025,0.0
152,2713,0.0
154,1258,0.0
151,308,0.0
133,2861,0.0
155,3364,0.0
154,3012,0.0
152,2316,0.0
152,3329,0.0
377,713,0.0
133,143,0.0
156,1800,0.0
154,2216,0.0
154,589,0.0
152,741,0.0
377,609,0.0
133,1864,0.0
155,1611,0.0
122,1146,0.0
155,3396,0.0
133,2080,0.0
152,1576,0.0
153,111,0.0
152,3273,0.0
122,702,0.0
377,1178,0.0
377,661,0.0
156,1240,0.0
122,3105,0.0
156,1965,0.0
153,166,0.0
155,2689,0.0
153,534,0.0
156,1905,0.0
155,3226,0.0
151,588,0.0
153,3078,0.0
153,1319,0.0
153,2221,0.0
156,2831,0.0
133,1748,0.0
153,116,0.0
155,1510,0.0
156,2199,0.0
152,729,0.0
155,130,0.0
133,534,0.0
156,2932,0.0
154,365,0.0
156,2608,0.0
377,2266,0.0
156,2658,0.0
154,399,0.0
154,459,0.0
152,1093,0.0
155,2023,0.0
154,129,0.0
377,1076,0.0
154,371,0.0
156,84,0.0
152,1646,0.0
377,2084,0.0
133,2831,0.0
152,1776,0.0
151,2509,0.0
133,2916,0.0
152,697,0.0
154,1362,0.0
155,2611,0.0
153,2599,0.0
156,1210,0.0
156,2282,0.0
154,3307,0.0
156,820,0.0
133,19,0.0
153,2872,0.0
151,719,0.0
122,738,0.0
133,2537,0.0
152,2044,0.0
122,3021,0.0
154,2758,0.0
151,691,0.0
122,2079,0.0
153,2294,0.0
122,2209,0.0
151,1692,0.0
152,1845,0.0
156,1006,0.0
377,3006,0.0
154,2239,0.0
133,999,0.0
156,872,0.0
153,44,0.0
377,756,0.0
154,135,0.0
154,768,0.0
151,894,0.0
377,119,0.0
155,1073,0.0
133,801,0.0
156,3234,0.0
377,1479,0.0
155,820,0.0
133,935,0.0
122,2084,0.0
154,1126,0.0
154,392,0.0
155,1095,0.0
133,1092,0.0
154,2534,0.0
155,1979,0.0
156,1787,0.0
133,3230,0.0
151,1249,0.0
122,2252,0.0
153,2781,0.0
155,1314,0.0
151,2459,0.0
153,769,0.0
153,2354,0.0
154,1556,0.0
152,1401,0.0
133,2620,0.0
151,43,0.0
156,1870,0.0
377,17,0.0
154,1254,0.0
122,3084,0.0
377,339,0.0
152,404,0.0
122,3054,0.0
152,3000,0.0
152,1048,0.0
377,532,0.0
156,2823,0.0
122,1163,0.0
155,262,0.0
122,521,0.0
156,2763,0.0
133,197,0.0
155,1838,0.0
152,777,0.0
151,1192,0.0
151,741,0.0
154,3208,0.0
153,2450,0.0
133,3107,0.0
153,1208,0.0
152,781,0.0
154,1816,0.0
377,3367,0.0
155,2062,0.0
133,2275,0.0
153,838,0.0
153,2480,0.0
122,1219,0.0
151,3195,0.0
152,1799,0.0
133,911,0.0
156,1962,0.0
155,2964,0.0
122,95,0.0
152,1,0.0
133,3380,0.0
133,1944,0.0
153,2483,0.0
152,770,0.0
377,2475,0.0
154,3300,0.0
153,2006,0.0
377,2118,0.0
155,405,0.0
152,1986,0.0
154,1400,0.0
153,579,0.0
377,1177,0.0
154,1333,0.0
156,3415,0.0
151,3099,0.0
152,2217,0.0
155,2443,0.0
377,1899,0.0
153,2096,0.0
156,1702,0.0
151,574,0.0
155,494,0.0
156,2447,0.0
377,162,0.0
155,1084,0.0
155,1009,0.0
153,3003,0.0
122,3371,0.0
153,2909,0.0
153,2714,0.0
153,1072,0.0
151,140,0.0
152,2693,0.0
122,105,0.0
156,211,0.0
377,2169,0.0
153,2662,0.0
377,146,0.0
377,2520,0.0
154,1770,0.0
154,999,0.0
155,1133,0.0
153,3232,0.0
152,2452,0.0
155,992,0.0
377,1330,0.0
152,252,0.0
377,1664,0.0
155,3124,0.0
377,2511,0.0
152,797,0.0
152,1720,0.0
133,954,0.0
156,178,0.0
156,2857,0.0
156,382,0.0
154,436,0.0
152,2475,0.0
153,28,0.0
377,2411,0.0
153,349,0.0
151,3042,0.0
153,2249,0.0
122,2195,0.0
122,3112,0.0
154,1678,0.0
122,1278,0.0
152,262,0.0
122,3126,0.0
156,613,0.0
377,3393,0.0
153,313,0.0
155,3267,0.0
153,751,0.0
151,2967,0.0
154,2408,0.0
152,419,0.0
151,953,0.0
156,677,0.0
152,188,0.0
155,2137,0.0
152,351,0.0
151,2635,0.0
377,2362,0.0
151,1187,0.0
156,1147,0.0
151,3244,0.0
154,925,0.0
152,117,0.0
151,506,0.0
156,2989,0.0
156,126,0.0
155,2532,0.0
156,716,0.0
154,503,0.0
155,3153,0.0
377,630,0.0
133,1776,0.0
155,898,0.0
153,3256,0.0
133,3021,0.0
122,486,0.0
156,2221,0.0
154,2871,0.0
122,1627,0.0
151,2928,0.0
133,2409,0.0
153,1435,0.0
377,2968,0.0
153,1190,0.0
152,3212,0.0
156,1900,0.0
122,640,0.0
151,640,0.0
122,1382,0.0
154,2808,0.0
154,2360,0.0
155,3386,0.0
155,3378,0.0
151,3390,0.0
154,2769,0.0
152,306,0.0
154,1841,0.0
155,3246,0.0
156,3204,0.0
153,1330,0.0
156,1995,0.0
133,982,0.0
152,438,0.0
122,2656,0.0
133,698,0.0
151,545,0.0
122,1687,0.0
152,3368,0.0
154,1053,0.0
155,2120,0.0
156,212,0.0
156,3384,0.0
154,1441,0.0
156,589,0.0
377,671,0.0
377,548,0.0
153,2148,0.0
155,1523,0.0
151,1979,0.0
133,11,0.0
154,1923,0.0
122,1256,0.0
151,101,0.0
153,218,0.0
154,3420,0.0
152,2031,0.0
155,2160,0.0
122,2147,0.0
377,1903,0.0
133,2961,0.0
151,739,0.0
153,3266,0.0
133,2796,0.0
154,693,0.0
153,319,0.0
153,3194,0.0
156,2650,0.0
122,3312,0.0
154,1454,0.0
156,3190,0.0
377,2892,0.0
155,843,0.0
154,1857,0.0
133,1482,0.0
151,3218,0.0
153,2160,0.0
151,2871,0.0
154,1178,0.0
133,1277,0.0
155,198,0.0
377,3290,0.0
151,1248,0.0
377,1701,0.0
154,993,0.0
122,1892,0.0
133,554,0.0
122,2724,0.0
156,890,0.0
156,1714,0.0
152,1692,0.0
133,794,0.0
155,429,0.0
154,1790,0.0
152,2671,0.0
377,2342,0.0
153,1524,0.0
133,56,0.0
122,3421,0.0
133,2538,0.0
151,3359,0.0
155,1373,0.0
133,2251,0.0
122,3404,0.0
133,3195,0.0
153,1666,0.0
122,1762,0.0
155,2629,0.0
155,2464,0.0
122,24,0.0
156,2385,0.0
154,116,0.0
122,2308,0.0
154,610,0.0
133,412,0.0
377,2094,0.0
155,2713,0.0
151,2950,0.0
155,430,0.0
156,83,0.0
151,1961,0.0
122,2287,0.0
133,1080,0.0
156,2710,0.0
151,509,0.0
152,642,0.0
154,992,0.0
133,1040,0.0
156,2991,0.0
377,885,0.0
133,1326,0.0
377,2193,0.0
153,2400,0.0
122,1242,0.0
156,3091,0.0
377,319,0.0
151,2888,0.0
377,296,0.0
152,2845,0.0
156,2196,0.0
154,1080,0.0
153,1922,0.0
155,2578,0.0
122,2293,0.0
155,1624,0.0
133,971,0.0
154,2083,0.0
152,2467,0.0
152,1758,0.0
122,2223,0.0
153,14,0.0
152,1563,0.0
122,2545,0.0
377,1888,0.0
377,2949,0.0
156,2327,0.0
151,3131,0.0
122,1920,0.0
151,1526,0.0
151,159,0.0
377,2643,0.0
151,3150,0.0
377,2863,0.0
377,1156,0.0
154,3005,0.0
154,126,0.0
133,545,0.0
154,1458,0.0
122,1177,0.0
154,333,0.0
154,108,0.0
151,3289,0.0
154,2885,0.0
154,1199,0.0
133,848,0.0
155,732,0.0
152,990,0.0
153,3047,0.0
156,1398,0.0
377,337,0.0
156,1634,0.0
156,737,0.0
133,663,0.0
156,2179,0.0
153,1799,0.0
152,1157,0.0
156,1155,0.0
133,1512,0.0
151,1477,0.0
154,2092,0.0
155,260,0.0
153,2618,0.0
156,2034,0.0
154,1396,0.0
154,1614,0.0
151,3371,0.0
156,363,0.0
155,666,0.0
122,698,0.0
377,3037,0.0
151,2,0.0
152,1296,0.0
377,1901,0.0
152,856,0.0
377,2143,0.0
154,106,0.0
152,1884,0.0
133,1607,0.0
156,3037,0.0
151,1558,0.0
153,1373,0.0
151,1972,0.0
122,1467,0.0
151,2219,0.0
133,3332,0.0
151,693,0.0
155,268,0.0
154,1616,0.0
154,1186,0.0
133,3397,0.0
153,1038,0.0
154,1835,0.0
156,2323,0.0
153,2037,0.0
377,1369,0.0
153,3058,0.0
152,1667,0.0
156,1094,0.0
153,2003,0.0
152,245,0.0
372,170,1.0
325,52,1.0
257,1255,1.0
333,130,1.0
251,572,1.0
125,2368,1.0
261,130,1.0
259,1592,1.0
325,618,1.0
211,572,1.0
322,1592,1.0
310,1255,1.0
283,130,1.0
299,130,1.0
316,130,1.0
327,572,1.0
258,1592,1.0
276,1592,1.0
251,1592,1.0
372,1210,1.0
277,130,1.0
372,331,1.0
281,1592,1.0
372,2423,1.0
370,572,1.0
328,1255,1.0
332,1592,1.0
300,572,1.0
125,3160,1.0
269,1592,1.0
372,832,1.0
265,1255,1.0
372,3089,1.0
318,1255,1.0
328,130,1.0
288,572,1.0
372,2752,1.0
372,651,1.0
372,2556,1.0
372,974,1.0
318,1592,1.0
252,1255,1.0
213,572,1.0
312,1255,1.0
229,1592,1.0
372,2363,1.0
244,572,1.0
230,572,1.0
271,130,1.0
332,1255,1.0
372,2332,1.0
245,130,1.0
219,572,1.0
268,572,1.0
125,1513,1.0
251,1255,1.0
372,1533,1.0
125,888,1.0
218,1592,1.0
305,1255,1.0
330,1592,1.0
262,130,1.0
275,1255,1.0
279,1592,1.0
372,2851,1.0
372,2392,1.0
372,1131,1.0
285,130,1.0
248,1592,1.0
372,2200,1.0
287,572,1.0
210,1255,1.0
242,1255,1.0
187,1255,1.0
372,2137,1.0
314,572,1.0
208,1255,1.0
33,1964,1.0
315,130,1.0
330,130,1.0
125,659,1.0
372,1346,1.0
372,3199,1.0
372,281,1.0
372,2206,1.0
235,130,1.0
276,130,1.0
223,1255,1.0
372,399,1.0
304,1592,1.0
260,130,1.0
246,1592,1.0
306,1592,1.0
372,161,1.0
372,2019,1.0
189,130,1.0
372,1935,1.0
125,2230,1.0
270,2356,0.0
253,5269,0.0
220,3359,0.0
279,648,0.0
297,4772,0.0
248,6019,0.0
273,2509,0.0
248,3877,0.0
276,4894,0.0
219,142,0.0
277,104,0.0
623,4880,0.0
370,2924,0.0
316,2084,0.0
263,2098,0.0
240,6727,0.0
209,1608,0.0
225,2122,0.0
297,242,0.0
272,2940,0.0
258,1629,0.0
319,5782,0.0
694,3706,0.0
216,3028,0.0
223,4621,0.0
270,5135,0.0
217,2250,0.0
320,5614,0.0
263,6691,0.0
307,2492,0.0
221,5894,0.0
311,6984,0.0
262,4208,0.0
231,679,0.0
290,689,0.0
305,723,0.0
243,6924,0.0
724,4424,0.0
232,5501,0.0
231,618,0.0
327,5173,0.0
236,1597,0.0
297,1961,0.0
312,576,0.0
623,4725,0.0
338,5832,0.0
316,6652,0.0
372,7009,0.0
16,3980,0.0
325,1704,0.0
286,3389,0.0
223,1364,0.0
212,5021,0.0
296,1849,0.0
274,576,0.0
229,2399,0.0
742,3706,0.0
286,5452,0.0
268,5759,0.0
298,5634,0.0
623,1475,0.0
623,4057,0.0
281,1399,0.0
231,3642,0.0
301,3596,0.0
355,5800,0.0
339,6073,0.0
239,4388,0.0
306,5024,0.0
278,5860,0.0
255,2980,0.0
207,2623,0.0
221,3763,0.0
291,280,0.0
359,4280,0.0
211,7052,0.0
244,2257,0.0
190,6182,0.0
225,1517,0.0
694,3134,0.0
254,2624,0.0
245,5209,0.0
274,457,0.0
278,2216,0.0
253,6218,0.0
306,1912,0.0
370,1143,0.0
250,2281,0.0
321,6357,0.0
125,1588,0.0
211,3579,0.0
355,6008,0.0
232,37,0.0
324,5372,0.0
265,3066,0.0
302,6835,0.0
252,5741,0.0
230,5980,0.0
316,4050,0.0
205,1891,0.0
315,5434,0.0
224,3641,0.0
207,1104,0.0
227,5968,0.0
215,2985,0.0
310,6268,0.0
262,5582,0.0
334,1160,0.0
237,5348,0.0
275,1079,0.0
334,6628,0.0
310,2888,0.0
247,5770,0.0
213,4148,0.0
285,3011,0.0
228,3970,0.0
227,3584,0.0
932,2171,0.0
302,6782,0.0
330,396,0.0
221,4971,0.0
187,2467,0.0
242,5133,0.0
265,5220,0.0
260,2022,0.0
932,5175,0.0
218,1031,0.0
332,6998,0.0
234,4894,0.0
240,4885,0.0
338,1379,0.0
742,6045,0.0
189,5499,0.0
327,6883,0.0
304,6570,0.0
296,2010,0.0
292,3600,0.0
279,2052,0.0
228,1725,0.0
274,740,0.0
332,6549,0.0
264,3353,0.0
332,3409,0.0
242,533,0.0
226,3646,0.0
271,5334,0.0
278,3259,0.0
264,169,0.0
148,1107,0.0
308,1515,0.0
239,2697,0.0
339,991,0.0
744,3305,0.0
265,216,0.0
333,649,0.0
242,6722,0.0
723,5821,0.0
318,6403,0.0
331,1015,0.0
292,5301,0.0
226,912,0.0
211,3677,0.0
188,5057,0.0
223,1912,0.0
288,2706,0.0
264,4798,0.0
222,2244,0.0
213,3742,0.0
306,5452,0.0
722,4697,0.0
318,3747,0.0
277,4338,0.0
239,5808,0.0
281,2807,0.0
317,6902,0.0
219,3183,0.0
322,377,0.0
329,3620,0.0
231,1948,0.0
304,3487,0.0
256,486,0.0
278,3744,0.0
246,1999,0.0
247,2524,0.0
215,4158,0.0
286,6876,0.0
292,4687,0.0
338,6972,0.0
276,5276,0.0
273,6492,0.0
261,5554,0.0
223,1406,0.0
272,1888,0.0
694,2529,0.0
286,1984,0.0
262,6054,0.0
305,2234,0.0
272,2260,0.0
235,4959,0.0
271,655,0.0
272,4960,0.0
623,1289,0.0
331,2826,0.0
744,4364,0.0
214,967,0.0
216,6495,0.0
323,5009,0.0
207,1429,0.0
295,4281,0.0
189,325,0.0
329,4423,0.0
271,4181,0.0
277,4347,0.0
318,2227,0.0
277,5585,0.0
317,7041,0.0
205,1200,0.0
245,2848,0.0
299,3390,0.0
623,6454,0.0
309,42,0.0
242,42,0.0
340,3775,0.0
289,823,0.0
340,5471,0.0
327,2355,0.0
239,6470,0.0
233,1231,0.0
288,5897,0.0
216,4997,0.0
148,6345,0.0
316,2154,0.0
323,38,0.0
216,817,0.0
259,132,0.0
313,6173,0.0
312,25,0.0
237,3316,0.0
221,182,0.0
205,1511,0.0
316,2689,0.0
267,6742,0.0
249,4282,0.0
241,6768,0.0
326,2860,0.0
314,5043,0.0
308,496,0.0
286,1951,0.0
246,6452,0.0
29,5260,0.0
285,3483,0.0
230,1966,0.0
217,1032,0.0
288,4810,0.0
311,5010,0.0
301,4226,0.0
283,5191,0.0
261,4215,0.0
256,2756,0.0
331,3805,0.0
301,1439,0.0
226,3128,0.0
340,3530,0.0
278,1504,0.0
359,4733,0.0
623,682,0.0
376,530,0.0
243,4263,0.0
219,2488,0.0
317,4130,0.0
218,3115,0.0
231,750,0.0
218,2429,0.0
693,305,0.0
287,1267,0.0
258,5863,0.0
29,3508,0.0
187,4258,0.0
268,6756,0.0
191,2783,0.0
256,2250,0.0
241,5720,0.0
216,5977,0.0
313,2714,0.0
275,5632,0.0
306,3064,0.0
186,3409,0.0
304,3748,0.0
232,3643,0.0
313,621,0.0
255,2268,0.0
230,5786,0.0
264,423,0.0
287,842,0.0
280,1518,0.0
274,2105,0.0
244,1690,0.0
319,4184,0.0
303,5872,0.0
271,1515,0.0
304,487,0.0
218,1289,0.0
287,4654,0.0
292,3892,0.0
230,3318,0.0
265,6378,0.0
256,1834,0.0
331,845,0.0
270,6175,0.0
334,7005,0.0
339,2728,0.0
304,1978,0.0
281,6411,0.0
927,3400,0.0
294,4554,0.0
257,1364,0.0
255,5592,0.0
284,3776,0.0
269,4426,0.0
234,6387,0.0
246,1348,0.0
234,502,0.0
623,1701,0.0
370,5805,0.0
277,5076,0.0
256,5300,0.0
254,4283,0.0
295,3527,0.0
372,5543,0.0
316,6758,0.0
29,4322,0.0
234,498,0.0
211,2746,0.0
319,3864,0.0
327,827,0.0
296,4528,0.0
246,2002,0.0
299,3538,0.0
297,697,0.0
188,6300,0.0
341,6048,0.0
267,140,0.0
744,4618,0.0
244,4959,0.0
216,5390,0.0
249,4733,0.0
226,2489,0.0
271,4990,0.0
249,2520,0.0
322,1365,0.0
376,1661,0.0
376,2614,0.0
311,5733,0.0
292,2228,0.0
207,6488,0.0
249,4882,0.0
295,1447,0.0
376,1593,0.0
232,4588,0.0
252,4556,0.0
264,1377,0.0
277,4176,0.0
267,1410,0.0
273,2873,0.0
724,740,0.0
242,2402,0.0
268,4108,0.0
301,3282,0.0
224,5003,0.0
216,5473,0.0
305,3263,0.0
217,497,0.0
215,952,0.0
313,6091,0.0
288,2173,0.0
245,1299,0.0
372,3854,0.0
225,1922,0.0
302,653,0.0
331,5703,0.0
215,3501,0.0
278,124,0.0
273,4846,0.0
376,5100,0.0
332,1472,0.0
235,161,0.0
223,1586,0.0
330,6523,0.0
693,7041,0.0
333,5498,0.0
218,6634,0.0
218,2610,0.0
307,892,0.0
16,6295,0.0
338,3468,0.0
287,720,0.0
264,2311,0.0
244,2230,0.0
305,4107,0.0
186,2672,0.0
266,3997,0.0
284,2548,0.0
226,5047,0.0
258,5127,0.0
237,5270,0.0
265,4798,0.0
304,2236,0.0
16,195,0.0
275,75,0.0
279,2475,0.0
291,5451,0.0
744,3303,0.0
235,5729,0.0
726,2218,0.0
236,4783,0.0
276,2289,0.0
296,3479,0.0
241,1458,0.0
370,5359,0.0
723,767,0.0
299,1326,0.0
311,4817,0.0
239,6713,0.0
258,5467,0.0
283,3819,0.0
314,857,0.0
264,4754,0.0
230,6708,0.0
211,4483,0.0
255,3457,0.0
286,6538,0.0
370,1797,0.0
308,6363,0.0
282,21,0.0
296,5788,0.0
222,5050,0.0
327,5361,0.0
305,3416,0.0
29,3713,0.0
341,3971,0.0
288,6155,0.0
694,5291,0.0
16,1372,0.0
742,633,0.0
370,7034,0.0
238,73,0.0
295,238,0.0
281,6080,0.0
253,3720,0.0
340,3041,0.0
254,3920,0.0
263,2747,0.0
226,6120,0.0
339,3708,0.0
230,2137,0.0
254,203,0.0
314,2912,0.0
266,6497,0.0
250,5276,0.0
238,767,0.0
258,1445,0.0
623,6094,0.0
214,5810,0.0
267,6598,0.0
214,5170,0.0
293,4814,0.0
285,5328,0.0
298,1984,0.0
125,4892,0.0
331,1386,0.0
268,639,0.0
243,3826,0.0
694,6639,0.0
259,1565,0.0
311,7188,0.0
257,3314,0.0
225,5963,0.0
744,1685,0.0
33,357,0.0
260,5582,0.0
311,405,0.0
230,787,0.0
319,1416,0.0
351,157,0.0
259,2573,0.0
339,633,0.0
332,3156,0.0
232,1289,0.0
283,368,0.0
218,3504,0.0
248,6090,0.0
722,3954,0.0
294,1893,0.0
329,5055,0.0
277,1054,0.0
245,6234,0.0
208,5312,0.0
323,5644,0.0
332,6517,0.0
29,982,0.0
723,5328,0.0
265,6100,0.0
29,3794,0.0
316,3389,0.0
257,2689,0.0
220,3247,0.0
209,3534,0.0
273,6411,0.0
264,1206,0.0
338,918,0.0
309,4492,0.0
726,5142,0.0
322,6694,0.0
243,1095,0.0
298,4132,0.0
225,2709,0.0
319,3111,0.0
270,6626,0.0
339,3285,0.0
723,6715,0.0
285,6460,0.0
276,5613,0.0
273,6937,0.0
927,374,0.0
260,3324,0.0
223,2090,0.0
217,1253,0.0
246,1636,0.0
310,1684,0.0
311,398,0.0
328,1317,0.0
300,4187,0.0
233,4740,0.0
725,4037,0.0
263,4800,0.0
221,1177,0.0
205,2505,0.0
315,4283,0.0
246,528,0.0
245,691,0.0
280,3409,0.0
272,6032,0.0
301,3200,0.0
240,500,0.0
286,2528,0.0
211,164,0.0
304,4948,0.0
268,840,0.0
263,6351,0.0
186,4582,0.0
227,6563,0.0
189,5970,0.0
324,6136,0.0
376,1585,0.0
279,659,0.0
341,924,0.0
223,4024,0.0
264,3995,0.0
244,6019,0.0
213,3005,0.0
212,5787,0.0
322,7026,0.0
329,2119,0.0
309,311,0.0
257,6462,0.0
233,4256,0.0
329,1421,0.0
237,761,0.0
311,5417,0.0
255,2109,0.0
256,924,0.0
279,5150,0.0
315,3657,0.0
219,6451,0.0
265,1406,0.0
240,949,0.0
240,329,0.0
238,4100,0.0
283,5388,0.0
294,7201,0.0
331,5366,0.0
248,670,0.0
291,3075,0.0
272,7051,0.0
257,259,0.0
258,3311,0.0
325,5553,0.0
213,2383,0.0
269,2629,0.0
260,1553,0.0
312,3181,0.0
301,6344,0.0
331,843,0.0
325,6834,0.0
275,4532,0.0
231,4735,0.0
256,1742,0.0
148,5863,0.0
317,6560,0.0
321,3819,0.0
694,4738,0.0
236,4852,0.0
187,3777,0.0
257,1358,0.0
306,4273,0.0
329,345,0.0
290,1529,0.0
359,6726,0.0
281,2919,0.0
210,5095,0.0
328,6429,0.0
148,4780,0.0
265,1089,0.0
327,1962,0.0
266,5208,0.0
313,2877,0.0
188,3101,0.0
310,3378,0.0
372,1644,0.0
288,6198,0.0
309,1513,0.0
211,6541,0.0
307,1697,0.0
293,5871,0.0
224,1859,0.0
213,1878,0.0
269,3919,0.0
240,1575,0.0
355,4645,0.0
304,5499,0.0
229,2916,0.0
293,6241,0.0
339,3118,0.0
726,67,0.0
927,1414,0.0
331,5654,0.0
219,4142,0.0
29,6957,0.0
927,4413,0.0
321,3191,0.0
223,6655,0.0
273,2725,0.0
207,6591,0.0
253,1655,0.0
370,3956,0.0
694,1841,0.0
246,5432,0.0
744,5353,0.0
294,3760,0.0
234,3537,0.0
263,1388,0.0
205,963,0.0
359,7058,0.0
271,4886,0.0
258,4519,0.0
239,335,0.0
294,5807,0.0
333,1827,0.0
694,6497,0.0
332,4939,0.0
315,3388,0.0
260,6342,0.0
301,6785,0.0
275,4007,0.0
260,2427,0.0
325,2405,0.0
245,5605,0.0
226,4271,0.0
312,5937,0.0
214,905,0.0
927,6328,0.0
303,5232,0.0
341,696,0.0
324,1198,0.0
722,5675,0.0
250,6,0.0
287,393,0.0
282,3940,0.0
241,3936,0.0
211,1024,0.0
351,6587,0.0
223,3778,0.0
310,3692,0.0
329,882,0.0
262,1406,0.0
211,835,0.0
237,4942,0.0
234,878,0.0
294,2240,0.0
